run_id,timestamp,tick,device_id,device_type,metric,value,blocked
run_91,1773415648.71746,9,device-3,thermostat,cpu_load,30.2799,0
run_91,1773415648.71746,9,device-3,thermostat,memory_usage,52.0206,0
run_91,1773415648.71746,9,device-3,thermostat,temperature,54.9035,0
run_91,1773415650.7422166,10,device-1,smart_lock,traffic_rate,82.1303,0
run_91,1773415650.7422166,10,device-1,smart_lock,cpu_load,90.2671,0
run_91,1773415650.7422166,10,device-1,smart_lock,memory_usage,87.7991,0
run_91,1773415650.7422166,10,device-1,smart_lock,temperature,84.1489,0
run_91,1773415650.7422166,10,device-1,smart_lock,battery_level,7.1555,0
run_91,1773415650.7756743,10,device-2,smart_bulb,traffic_rate,20.8872,0
run_91,1773415650.7756743,10,device-2,smart_bulb,cpu_load,16.9344,0
run_91,1773415650.7756743,10,device-2,smart_bulb,memory_usage,54.4909,0
run_91,1773415650.7756743,10,device-2,smart_bulb,temperature,48.2618,0
run_91,1773415650.7977023,10,device-3,thermostat,traffic_rate,17.3279,0
run_91,1773415650.7977023,10,device-3,thermostat,cpu_load,21.0063,0
run_91,1773415650.7977023,10,device-3,thermostat,memory_usage,42.2113,0
run_91,1773415650.7977023,10,device-3,thermostat,temperature,36.9742,0
run_92,1773415667.1971393,1,device-1,smart_lock,traffic_rate,21.0836,0
run_92,1773415667.1971393,1,device-1,smart_lock,cpu_load,38.2168,0
run_92,1773415667.1971393,1,device-1,smart_lock,memory_usage,42.2829,0
run_92,1773415667.1971393,1,device-1,smart_lock,temperature,44.4668,0
run_92,1773415667.1971393,1,device-1,smart_lock,battery_level,73.432,0
run_92,1773415667.22468,1,device-2,smart_bulb,traffic_rate,15.6332,0
run_92,1773415667.22468,1,device-2,smart_bulb,cpu_load,44.4181,0
run_92,1773415667.22468,1,device-2,smart_bulb,memory_usage,51.3424,0
run_92,1773415667.22468,1,device-2,smart_bulb,temperature,35.0206,0
run_92,1773415667.2466161,1,device-3,thermostat,traffic_rate,11.435,0
run_92,1773415667.2466161,1,device-3,thermostat,cpu_load,29.8595,0
run_92,1773415667.2466161,1,device-3,thermostat,memory_usage,57.7963,0
run_92,1773415667.2466161,1,device-3,thermostat,temperature,52.8675,0
run_92,1773415669.2650259,2,device-1,smart_lock,traffic_rate,14.7662,0
run_92,1773415669.2650259,2,device-1,smart_lock,cpu_load,16.4108,0
run_92,1773415669.2650259,2,device-1,smart_lock,memory_usage,56.3709,0
run_92,1773415669.2650259,2,device-1,smart_lock,temperature,52.1568,0
run_92,1773415669.2650259,2,device-1,smart_lock,battery_level,82.2223,0
run_92,1773415669.2948387,2,device-2,smart_bulb,traffic_rate,22.8863,0
run_92,1773415669.2948387,2,device-2,smart_bulb,cpu_load,21.9481,0
run_92,1773415669.2948387,2,device-2,smart_bulb,memory_usage,48.3819,0
run_92,1773415669.2948387,2,device-2,smart_bulb,temperature,42.2093,0
run_92,1773415669.3171422,2,device-3,thermostat,traffic_rate,18.8447,0
run_92,1773415669.3171422,2,device-3,thermostat,cpu_load,44.8787,0
run_92,1773415669.3171422,2,device-3,thermostat,memory_usage,35.1648,0
run_92,1773415669.3171422,2,device-3,thermostat,temperature,47.2642,0
run_92,1773415671.3389797,3,device-1,smart_lock,traffic_rate,20.1343,0
run_92,1773415671.3389797,3,device-1,smart_lock,cpu_load,36.9014,0
run_92,1773415671.3389797,3,device-1,smart_lock,memory_usage,58.7576,0
run_92,1773415671.3389797,3,device-1,smart_lock,temperature,52.0536,0
run_92,1773415671.3389797,3,device-1,smart_lock,battery_level,84.4149,0
run_92,1773415671.369023,3,device-2,smart_bulb,traffic_rate,10.3486,0
run_92,1773415671.369023,3,device-2,smart_bulb,cpu_load,34.0807,0
run_92,1773415671.369023,3,device-2,smart_bulb,memory_usage,44.6062,0
run_92,1773415671.369023,3,device-2,smart_bulb,temperature,37.699,0
run_92,1773415671.3900146,3,device-3,thermostat,traffic_rate,19.2366,0
run_92,1773415671.3900146,3,device-3,thermostat,cpu_load,16.3253,0
run_92,1773415671.3900146,3,device-3,thermostat,memory_usage,45.4301,0
run_92,1773415671.3900146,3,device-3,thermostat,temperature,39.3914,0
run_92,1773415673.4123325,4,device-1,smart_lock,traffic_rate,24.6864,0
run_92,1773415673.4123325,4,device-1,smart_lock,cpu_load,30.6403,0
run_92,1773415673.4123325,4,device-1,smart_lock,memory_usage,31.4226,0
run_92,1773415673.4123325,4,device-1,smart_lock,temperature,36.5695,0
run_92,1773415673.4123325,4,device-1,smart_lock,battery_level,99.548,0
run_92,1773415673.4420872,4,device-2,smart_bulb,traffic_rate,16.3377,0
run_92,1773415673.4420872,4,device-2,smart_bulb,cpu_load,44.4776,0
run_92,1773415673.4420872,4,device-2,smart_bulb,memory_usage,50.4012,0
run_92,1773415673.4420872,4,device-2,smart_bulb,temperature,38.0318,0
run_92,1773415673.4623911,4,device-3,thermostat,traffic_rate,23.6873,0
run_92,1773415673.4623911,4,device-3,thermostat,cpu_load,34.8732,0
run_92,1773415673.4623911,4,device-3,thermostat,memory_usage,36.2697,0
run_92,1773415673.4623911,4,device-3,thermostat,temperature,50.4765,0
run_92,1773415675.4812999,5,device-1,smart_lock,traffic_rate,16.152,0
run_92,1773415675.4812999,5,device-1,smart_lock,cpu_load,24.8744,0
run_92,1773415675.4812999,5,device-1,smart_lock,memory_usage,35.4941,0
run_92,1773415675.4812999,5,device-1,smart_lock,temperature,39.6388,0
run_92,1773415675.4812999,5,device-1,smart_lock,battery_level,75.5233,0
run_92,1773415675.5085585,5,device-2,smart_bulb,traffic_rate,18.8396,0
run_92,1773415675.5085585,5,device-2,smart_bulb,cpu_load,31.3528,0
run_92,1773415675.5085585,5,device-2,smart_bulb,memory_usage,51.6856,0
run_92,1773415675.5085585,5,device-2,smart_bulb,temperature,47.8794,0
run_92,1773415675.5273058,5,device-3,thermostat,traffic_rate,24.7325,0
run_92,1773415675.5273058,5,device-3,thermostat,cpu_load,23.7185,0
run_92,1773415675.5273058,5,device-3,thermostat,memory_usage,53.444,0
run_92,1773415675.5273058,5,device-3,thermostat,temperature,52.477,0
run_92,1773415677.5467453,6,device-1,smart_lock,traffic_rate,21.2199,0
run_92,1773415677.5467453,6,device-1,smart_lock,cpu_load,34.7937,0
run_92,1773415677.5467453,6,device-1,smart_lock,memory_usage,47.3437,0
run_92,1773415677.5467453,6,device-1,smart_lock,temperature,41.8897,0
run_92,1773415677.5467453,6,device-1,smart_lock,battery_level,73.8166,0
run_92,1773415677.572961,6,device-2,smart_bulb,traffic_rate,18.1751,0
run_92,1773415677.572961,6,device-2,smart_bulb,cpu_load,35.328,0
run_92,1773415677.572961,6,device-2,smart_bulb,memory_usage,36.8507,0
run_92,1773415677.572961,6,device-2,smart_bulb,temperature,41.3787,0
run_92,1773415677.5923507,6,device-3,thermostat,traffic_rate,19.3557,0
run_92,1773415677.5923507,6,device-3,thermostat,cpu_load,20.0767,0
run_92,1773415677.5923507,6,device-3,thermostat,memory_usage,43.4499,0
run_92,1773415677.5923507,6,device-3,thermostat,temperature,45.7011,0
run_92,1773415679.610747,7,device-1,smart_lock,traffic_rate,20.6369,0
run_92,1773415679.610747,7,device-1,smart_lock,cpu_load,18.5307,0
run_92,1773415679.610747,7,device-1,smart_lock,memory_usage,34.5246,0
run_92,1773415679.610747,7,device-1,smart_lock,temperature,40.8786,0
run_92,1773415679.610747,7,device-1,smart_lock,battery_level,81.4146,0
run_92,1773415679.637242,7,device-2,smart_bulb,traffic_rate,13.5933,0
run_92,1773415679.637242,7,device-2,smart_bulb,cpu_load,19.3836,0
run_92,1773415679.637242,7,device-2,smart_bulb,memory_usage,48.5172,0
run_92,1773415679.637242,7,device-2,smart_bulb,temperature,50.6323,0
run_92,1773415679.6571264,7,device-3,thermostat,traffic_rate,21.9565,0
run_92,1773415679.6571264,7,device-3,thermostat,cpu_load,43.9017,0
run_92,1773415679.6571264,7,device-3,thermostat,memory_usage,55.0361,0
run_92,1773415679.6571264,7,device-3,thermostat,temperature,54.176,0
run_92,1773415681.6780684,8,device-1,smart_lock,traffic_rate,12.3692,0
run_92,1773415681.6780684,8,device-1,smart_lock,cpu_load,33.6137,0
run_92,1773415681.6780684,8,device-1,smart_lock,memory_usage,57.8837,0
run_92,1773415681.6780684,8,device-1,smart_lock,temperature,36.2795,0
run_92,1773415681.6780684,8,device-1,smart_lock,battery_level,85.1663,0
run_92,1773415681.70665,8,device-2,smart_bulb,traffic_rate,12.7272,0
run_92,1773415681.70665,8,device-2,smart_bulb,cpu_load,16.8774,0
run_92,1773415681.70665,8,device-2,smart_bulb,memory_usage,54.4538,0
run_92,1773415681.70665,8,device-2,smart_bulb,temperature,54.7138,0
run_92,1773415681.728151,8,device-3,thermostat,traffic_rate,21.1374,0
run_92,1773415681.728151,8,device-3,thermostat,cpu_load,30.6666,0
run_92,1773415681.728151,8,device-3,thermostat,memory_usage,59.917,0
run_92,1773415681.728151,8,device-3,thermostat,temperature,38.9922,0
run_92,1773415683.7474465,9,device-1,smart_lock,traffic_rate,82.6448,0
run_92,1773415683.7474465,9,device-1,smart_lock,cpu_load,73.2386,0
run_92,1773415683.7474465,9,device-1,smart_lock,memory_usage,87.6454,0
run_92,1773415683.7474465,9,device-1,smart_lock,temperature,82.2896,0
run_92,1773415683.7474465,9,device-1,smart_lock,battery_level,18.3477,0
run_92,1773415683.7734468,9,device-2,smart_bulb,traffic_rate,17.4103,0
run_92,1773415683.7734468,9,device-2,smart_bulb,cpu_load,16.0806,0
run_92,1773415683.7734468,9,device-2,smart_bulb,memory_usage,43.8273,0
run_92,1773415683.7734468,9,device-2,smart_bulb,temperature,53.4899,0
run_92,1773415683.7916105,9,device-3,thermostat,traffic_rate,10.5757,0
run_92,1773415683.7916105,9,device-3,thermostat,cpu_load,23.6393,0
run_92,1773415683.7916105,9,device-3,thermostat,memory_usage,59.7532,0
run_92,1773415683.7916105,9,device-3,thermostat,temperature,38.1881,0
run_92,1773415685.81019,10,device-1,smart_lock,traffic_rate,95.1304,0
run_92,1773415685.81019,10,device-1,smart_lock,cpu_load,93.9776,0
run_92,1773415685.81019,10,device-1,smart_lock,memory_usage,94.0228,0
run_92,1773415685.81019,10,device-1,smart_lock,temperature,76.0857,0
run_92,1773415685.81019,10,device-1,smart_lock,battery_level,6.7054,0
run_92,1773415685.8446352,10,device-2,smart_bulb,traffic_rate,10.9448,0
run_92,1773415685.8446352,10,device-2,smart_bulb,cpu_load,39.2916,0
run_92,1773415685.8446352,10,device-2,smart_bulb,memory_usage,36.6361,0
run_92,1773415685.8446352,10,device-2,smart_bulb,temperature,38.9443,0
run_92,1773415685.87069,10,device-3,thermostat,traffic_rate,19.4103,0
run_92,1773415685.87069,10,device-3,thermostat,cpu_load,17.8598,0
run_92,1773415685.87069,10,device-3,thermostat,memory_usage,44.9776,0
run_92,1773415685.87069,10,device-3,thermostat,temperature,38.8585,0
run_93,1773415702.2910163,1,device-1,smart_lock,traffic_rate,17.1503,0
run_93,1773415702.2910163,1,device-1,smart_lock,cpu_load,20.6385,0
run_93,1773415702.2910163,1,device-1,smart_lock,memory_usage,56.167,0
run_93,1773415702.2910163,1,device-1,smart_lock,temperature,53.0282,0
run_93,1773415702.2910163,1,device-1,smart_lock,battery_level,84.2132,0
run_93,1773415702.3186235,1,device-2,smart_bulb,traffic_rate,23.1758,0
run_93,1773415702.3186235,1,device-2,smart_bulb,cpu_load,43.0327,0
run_93,1773415702.3186235,1,device-2,smart_bulb,memory_usage,54.9333,0
run_93,1773415702.3186235,1,device-2,smart_bulb,temperature,50.4987,0
run_93,1773415702.3376772,1,device-3,thermostat,traffic_rate,20.5073,0
run_93,1773415702.3376772,1,device-3,thermostat,cpu_load,22.8346,0
run_93,1773415702.3376772,1,device-3,thermostat,memory_usage,59.0476,0
run_93,1773415702.3376772,1,device-3,thermostat,temperature,41.3758,0
run_93,1773415704.3568075,2,device-1,smart_lock,traffic_rate,11.5177,0
run_93,1773415704.3568075,2,device-1,smart_lock,cpu_load,23.2872,0
run_93,1773415704.3568075,2,device-1,smart_lock,memory_usage,51.3845,0
run_93,1773415704.3568075,2,device-1,smart_lock,temperature,50.5004,0
run_93,1773415704.3568075,2,device-1,smart_lock,battery_level,80.5651,0
run_93,1773415704.3893144,2,device-2,smart_bulb,traffic_rate,11.246,0
run_93,1773415704.3893144,2,device-2,smart_bulb,cpu_load,25.0615,0
run_93,1773415704.3893144,2,device-2,smart_bulb,memory_usage,56.2075,0
run_93,1773415704.3893144,2,device-2,smart_bulb,temperature,38.3732,0
run_93,1773415704.4129672,2,device-3,thermostat,traffic_rate,15.6179,0
run_93,1773415704.4129672,2,device-3,thermostat,cpu_load,17.9383,0
run_93,1773415704.4129672,2,device-3,thermostat,memory_usage,53.9253,0
run_93,1773415704.4129672,2,device-3,thermostat,temperature,44.6999,0
run_93,1773415706.434527,3,device-1,smart_lock,traffic_rate,15.8933,0
run_93,1773415706.434527,3,device-1,smart_lock,cpu_load,36.7823,0
run_93,1773415706.434527,3,device-1,smart_lock,memory_usage,44.463,0
run_93,1773415706.434527,3,device-1,smart_lock,temperature,46.5367,0
run_93,1773415706.434527,3,device-1,smart_lock,battery_level,82.4783,0
run_93,1773415706.4638338,3,device-2,smart_bulb,traffic_rate,20.2762,0
run_93,1773415706.4638338,3,device-2,smart_bulb,cpu_load,24.5214,0
run_93,1773415706.4638338,3,device-2,smart_bulb,memory_usage,42.4461,0
run_93,1773415706.4638338,3,device-2,smart_bulb,temperature,37.0103,0
run_93,1773415706.4854465,3,device-3,thermostat,traffic_rate,11.2487,0
run_93,1773415706.4854465,3,device-3,thermostat,cpu_load,22.9991,0
run_93,1773415706.4854465,3,device-3,thermostat,memory_usage,41.1469,0
run_93,1773415706.4854465,3,device-3,thermostat,temperature,35.5631,0
run_93,1773415708.5064988,4,device-1,smart_lock,traffic_rate,15.8303,0
run_93,1773415708.5064988,4,device-1,smart_lock,cpu_load,23.5284,0
run_93,1773415708.5064988,4,device-1,smart_lock,memory_usage,30.9777,0
run_93,1773415708.5064988,4,device-1,smart_lock,temperature,40.5818,0
run_93,1773415708.5064988,4,device-1,smart_lock,battery_level,79.6907,0
run_93,1773415708.5337868,4,device-2,smart_bulb,traffic_rate,24.1149,0
run_93,1773415708.5337868,4,device-2,smart_bulb,cpu_load,40.498,0
run_93,1773415708.5337868,4,device-2,smart_bulb,memory_usage,48.2008,0
run_93,1773415708.5337868,4,device-2,smart_bulb,temperature,44.8497,0
run_93,1773415708.5528595,4,device-3,thermostat,traffic_rate,13.3713,0
run_93,1773415708.5528595,4,device-3,thermostat,cpu_load,17.7949,0
run_93,1773415708.5528595,4,device-3,thermostat,memory_usage,48.8974,0
run_93,1773415708.5528595,4,device-3,thermostat,temperature,47.9392,0
run_93,1773415710.5701845,5,device-1,smart_lock,traffic_rate,16.7336,0
run_93,1773415710.5701845,5,device-1,smart_lock,cpu_load,27.3271,0
run_93,1773415710.5701845,5,device-1,smart_lock,memory_usage,48.3211,0
run_93,1773415710.5701845,5,device-1,smart_lock,temperature,54.3237,0
run_93,1773415710.5701845,5,device-1,smart_lock,battery_level,87.7419,0
run_93,1773415710.597469,5,device-2,smart_bulb,traffic_rate,15.3192,0
run_93,1773415710.597469,5,device-2,smart_bulb,cpu_load,24.0,0
run_93,1773415710.597469,5,device-2,smart_bulb,memory_usage,44.1389,0
run_93,1773415710.597469,5,device-2,smart_bulb,temperature,53.2231,0
run_93,1773415710.6165516,5,device-3,thermostat,traffic_rate,21.0049,0
run_93,1773415710.6165516,5,device-3,thermostat,cpu_load,36.6535,0
run_93,1773415710.6165516,5,device-3,thermostat,memory_usage,41.424,0
run_93,1773415710.6165516,5,device-3,thermostat,temperature,37.0102,0
run_93,1773415712.6371002,6,device-1,smart_lock,traffic_rate,12.3643,0
run_93,1773415712.6371002,6,device-1,smart_lock,cpu_load,23.6235,0
run_93,1773415712.6371002,6,device-1,smart_lock,memory_usage,40.8898,0
run_93,1773415712.6371002,6,device-1,smart_lock,temperature,43.3377,0
run_93,1773415712.6371002,6,device-1,smart_lock,battery_level,73.5413,0
run_93,1773415712.6644409,6,device-2,smart_bulb,traffic_rate,20.4335,0
run_93,1773415712.6644409,6,device-2,smart_bulb,cpu_load,30.6955,0
run_93,1773415712.6644409,6,device-2,smart_bulb,memory_usage,49.9666,0
run_93,1773415712.6644409,6,device-2,smart_bulb,temperature,49.174,0
run_93,1773415712.6825588,6,device-3,thermostat,traffic_rate,18.7088,0
run_93,1773415712.6825588,6,device-3,thermostat,cpu_load,31.4238,0
run_93,1773415712.6825588,6,device-3,thermostat,memory_usage,37.0553,0
run_93,1773415712.6825588,6,device-3,thermostat,temperature,39.3595,0
run_93,1773415714.7006392,7,device-1,smart_lock,traffic_rate,16.2446,0
run_93,1773415714.7006392,7,device-1,smart_lock,cpu_load,20.4459,0
run_93,1773415714.7006392,7,device-1,smart_lock,memory_usage,37.148,0
run_93,1773415714.7006392,7,device-1,smart_lock,temperature,45.1422,0
run_93,1773415714.7006392,7,device-1,smart_lock,battery_level,79.042,0
run_93,1773415714.7286234,7,device-2,smart_bulb,traffic_rate,22.2717,0
run_93,1773415714.7286234,7,device-2,smart_bulb,cpu_load,35.8441,0
run_93,1773415714.7286234,7,device-2,smart_bulb,memory_usage,46.2705,0
run_93,1773415714.7286234,7,device-2,smart_bulb,temperature,39.2394,0
run_93,1773415714.7471871,7,device-3,thermostat,traffic_rate,12.9961,0
run_93,1773415714.7471871,7,device-3,thermostat,cpu_load,24.6369,0
run_93,1773415714.7471871,7,device-3,thermostat,memory_usage,40.7718,0
run_93,1773415714.7471871,7,device-3,thermostat,temperature,48.7026,0
run_93,1773415716.7671206,8,device-1,smart_lock,traffic_rate,20.2197,0
run_93,1773415716.7671206,8,device-1,smart_lock,cpu_load,16.4296,0
run_93,1773415716.7671206,8,device-1,smart_lock,memory_usage,56.3202,0
run_93,1773415716.7671206,8,device-1,smart_lock,temperature,40.2404,0
run_93,1773415716.7671206,8,device-1,smart_lock,battery_level,74.2779,0
run_93,1773415716.8031976,8,device-2,smart_bulb,traffic_rate,86.938,0
run_93,1773415716.8031976,8,device-2,smart_bulb,cpu_load,88.891,0
run_93,1773415716.8031976,8,device-2,smart_bulb,memory_usage,86.8834,0
run_93,1773415716.8031976,8,device-2,smart_bulb,temperature,89.6344,0
run_93,1773415716.8272374,8,device-3,thermostat,traffic_rate,95.2553,0
run_93,1773415716.8272374,8,device-3,thermostat,cpu_load,78.852,0
run_93,1773415716.8272374,8,device-3,thermostat,memory_usage,95.7508,0
run_93,1773415716.8272374,8,device-3,thermostat,temperature,81.0723,0
run_93,1773415718.8490078,9,device-1,smart_lock,traffic_rate,11.3201,0
run_93,1773415718.8490078,9,device-1,smart_lock,cpu_load,15.1364,0
run_93,1773415718.8490078,9,device-1,smart_lock,memory_usage,42.8799,0
run_93,1773415718.8490078,9,device-1,smart_lock,temperature,36.2328,0
run_93,1773415718.8490078,9,device-1,smart_lock,battery_level,86.2047,0
run_93,1773415718.8751748,9,device-2,smart_bulb,traffic_rate,81.0661,0
run_93,1773415718.8751748,9,device-2,smart_bulb,cpu_load,83.6423,0
run_93,1773415718.8751748,9,device-2,smart_bulb,memory_usage,87.2216,0
run_93,1773415718.8751748,9,device-2,smart_bulb,temperature,92.5301,0
run_93,1773415718.8965368,9,device-3,thermostat,traffic_rate,86.8782,0
run_93,1773415718.8965368,9,device-3,thermostat,cpu_load,75.9236,0
run_93,1773415718.8965368,9,device-3,thermostat,memory_usage,85.217,0
run_93,1773415718.8965368,9,device-3,thermostat,temperature,75.8621,0
run_93,1773415720.9219072,10,device-1,smart_lock,traffic_rate,14.4332,0
run_93,1773415720.9219072,10,device-1,smart_lock,cpu_load,37.709,0
run_93,1773415720.9219072,10,device-1,smart_lock,memory_usage,59.5407,0
run_93,1773415720.9219072,10,device-1,smart_lock,temperature,37.0556,0
run_93,1773415720.9219072,10,device-1,smart_lock,battery_level,95.9773,0
run_93,1773415720.956728,10,device-2,smart_bulb,traffic_rate,95.9294,0
run_93,1773415720.956728,10,device-2,smart_bulb,cpu_load,83.21,0
run_93,1773415720.956728,10,device-2,smart_bulb,memory_usage,97.9744,0
run_93,1773415720.956728,10,device-2,smart_bulb,temperature,87.0836,0
run_93,1773415720.981555,10,device-3,thermostat,traffic_rate,94.8996,0
run_93,1773415720.981555,10,device-3,thermostat,cpu_load,93.1655,0
run_93,1773415720.981555,10,device-3,thermostat,memory_usage,86.3149,0
run_93,1773415720.981555,10,device-3,thermostat,temperature,87.9731,0
run_94,1773415737.357801,1,device-1,smart_lock,traffic_rate,15.3869,0
run_94,1773415737.357801,1,device-1,smart_lock,cpu_load,33.4982,0
run_94,1773415737.357801,1,device-1,smart_lock,memory_usage,42.9267,0
run_94,1773415737.357801,1,device-1,smart_lock,temperature,40.8876,0
run_94,1773415737.357801,1,device-1,smart_lock,battery_level,89.7035,0
run_94,1773415737.3884645,1,device-2,smart_bulb,traffic_rate,10.7154,0
run_94,1773415737.3884645,1,device-2,smart_bulb,cpu_load,20.6798,0
run_94,1773415737.3884645,1,device-2,smart_bulb,memory_usage,50.8268,0
run_94,1773415737.3884645,1,device-2,smart_bulb,temperature,44.9101,0
run_94,1773415737.407909,1,device-3,thermostat,traffic_rate,11.1324,0
run_94,1773415737.407909,1,device-3,thermostat,cpu_load,39.7973,0
run_94,1773415737.407909,1,device-3,thermostat,memory_usage,55.1255,0
run_94,1773415737.407909,1,device-3,thermostat,temperature,40.0443,0
run_94,1773415739.4276903,2,device-1,smart_lock,traffic_rate,18.7508,0
run_94,1773415739.4276903,2,device-1,smart_lock,cpu_load,42.1121,0
run_94,1773415739.4276903,2,device-1,smart_lock,memory_usage,50.8266,0
run_94,1773415739.4276903,2,device-1,smart_lock,temperature,46.4152,0
run_94,1773415739.4276903,2,device-1,smart_lock,battery_level,77.1767,0
run_94,1773415739.4549356,2,device-2,smart_bulb,traffic_rate,12.582,0
run_94,1773415739.4549356,2,device-2,smart_bulb,cpu_load,40.9347,0
run_94,1773415739.4549356,2,device-2,smart_bulb,memory_usage,59.0762,0
run_94,1773415739.4549356,2,device-2,smart_bulb,temperature,45.4474,0
run_94,1773415739.4742167,2,device-3,thermostat,traffic_rate,24.261,0
run_94,1773415739.4742167,2,device-3,thermostat,cpu_load,33.0992,0
run_94,1773415739.4742167,2,device-3,thermostat,memory_usage,51.7142,0
run_94,1773415739.4742167,2,device-3,thermostat,temperature,45.7345,0
run_94,1773415741.492413,3,device-1,smart_lock,traffic_rate,11.8649,0
run_94,1773415741.492413,3,device-1,smart_lock,cpu_load,17.9618,0
run_94,1773415741.492413,3,device-1,smart_lock,memory_usage,46.874,0
run_94,1773415741.492413,3,device-1,smart_lock,temperature,53.8282,0
run_94,1773415741.492413,3,device-1,smart_lock,battery_level,86.9575,0
run_94,1773415741.5199296,3,device-2,smart_bulb,traffic_rate,11.6093,0
run_94,1773415741.5199296,3,device-2,smart_bulb,cpu_load,32.7865,0
run_94,1773415741.5199296,3,device-2,smart_bulb,memory_usage,49.6962,0
run_94,1773415741.5199296,3,device-2,smart_bulb,temperature,50.8962,0
run_94,1773415741.538421,3,device-3,thermostat,traffic_rate,22.8761,0
run_94,1773415741.538421,3,device-3,thermostat,cpu_load,38.5274,0
run_94,1773415741.538421,3,device-3,thermostat,memory_usage,56.5528,0
run_94,1773415741.538421,3,device-3,thermostat,temperature,48.2655,0
run_94,1773415743.5585308,4,device-1,smart_lock,traffic_rate,23.4369,0
run_94,1773415743.5585308,4,device-1,smart_lock,cpu_load,43.5071,0
run_94,1773415743.5585308,4,device-1,smart_lock,memory_usage,58.1702,0
run_94,1773415743.5585308,4,device-1,smart_lock,temperature,42.6488,0
run_94,1773415743.5585308,4,device-1,smart_lock,battery_level,70.8708,0
run_94,1773415743.5852764,4,device-2,smart_bulb,traffic_rate,13.3432,0
run_94,1773415743.5852764,4,device-2,smart_bulb,cpu_load,33.4186,0
run_94,1773415743.5852764,4,device-2,smart_bulb,memory_usage,39.4814,0
run_94,1773415743.5852764,4,device-2,smart_bulb,temperature,49.6229,0
run_94,1773415743.6053612,4,device-3,thermostat,traffic_rate,10.411,0
run_94,1773415743.6053612,4,device-3,thermostat,cpu_load,42.4538,0
run_94,1773415743.6053612,4,device-3,thermostat,memory_usage,50.6612,0
run_94,1773415743.6053612,4,device-3,thermostat,temperature,37.8788,0
run_94,1773415745.6253037,5,device-1,smart_lock,traffic_rate,20.183,0
run_94,1773415745.6253037,5,device-1,smart_lock,cpu_load,42.1011,0
run_94,1773415745.6253037,5,device-1,smart_lock,memory_usage,31.8463,0
run_94,1773415745.6253037,5,device-1,smart_lock,temperature,44.0934,0
run_94,1773415745.6253037,5,device-1,smart_lock,battery_level,97.1695,0
run_94,1773415745.6584053,5,device-2,smart_bulb,traffic_rate,23.2044,0
run_94,1773415745.6584053,5,device-2,smart_bulb,cpu_load,28.2731,0
run_94,1773415745.6584053,5,device-2,smart_bulb,memory_usage,52.3847,0
run_94,1773415745.6584053,5,device-2,smart_bulb,temperature,35.1962,0
run_94,1773415745.6819837,5,device-3,thermostat,traffic_rate,12.1008,0
run_94,1773415745.6819837,5,device-3,thermostat,cpu_load,26.3532,0
run_94,1773415745.6819837,5,device-3,thermostat,memory_usage,31.8799,0
run_94,1773415745.6819837,5,device-3,thermostat,temperature,50.6697,0
run_94,1773415747.7044275,6,device-1,smart_lock,traffic_rate,22.7648,0
run_94,1773415747.7044275,6,device-1,smart_lock,cpu_load,15.4617,0
run_94,1773415747.7044275,6,device-1,smart_lock,memory_usage,58.9525,0
run_94,1773415747.7044275,6,device-1,smart_lock,temperature,51.4373,0
run_94,1773415747.7044275,6,device-1,smart_lock,battery_level,75.2824,0
run_94,1773415747.735952,6,device-2,smart_bulb,traffic_rate,94.6978,0
run_94,1773415747.735952,6,device-2,smart_bulb,cpu_load,90.94,0
run_94,1773415747.735952,6,device-2,smart_bulb,memory_usage,93.1283,0
run_94,1773415747.735952,6,device-2,smart_bulb,temperature,85.4194,0
run_94,1773415747.7598865,6,device-3,thermostat,traffic_rate,24.7587,0
run_94,1773415747.7598865,6,device-3,thermostat,cpu_load,40.918,0
run_94,1773415747.7598865,6,device-3,thermostat,memory_usage,55.1343,0
run_94,1773415747.7598865,6,device-3,thermostat,temperature,52.3369,0
run_94,1773415749.7816577,7,device-1,smart_lock,traffic_rate,10.7932,0
run_94,1773415749.7816577,7,device-1,smart_lock,cpu_load,22.2693,0
run_94,1773415749.7816577,7,device-1,smart_lock,memory_usage,30.4906,0
run_94,1773415749.7816577,7,device-1,smart_lock,temperature,43.4734,0
run_94,1773415749.7816577,7,device-1,smart_lock,battery_level,97.006,0
run_94,1773415749.8084888,7,device-2,smart_bulb,traffic_rate,98.7915,0
run_94,1773415749.8084888,7,device-2,smart_bulb,cpu_load,72.8142,0
run_94,1773415749.8084888,7,device-2,smart_bulb,memory_usage,95.2186,0
run_94,1773415749.8084888,7,device-2,smart_bulb,temperature,77.7772,0
run_94,1773415749.8276553,7,device-3,thermostat,traffic_rate,16.1265,0
run_94,1773415749.8276553,7,device-3,thermostat,cpu_load,37.0107,0
run_94,1773415749.8276553,7,device-3,thermostat,memory_usage,46.9516,0
run_94,1773415749.8276553,7,device-3,thermostat,temperature,49.591,0
run_94,1773415751.8462465,8,device-1,smart_lock,traffic_rate,12.5741,0
run_94,1773415751.8462465,8,device-1,smart_lock,cpu_load,41.9109,0
run_94,1773415751.8462465,8,device-1,smart_lock,memory_usage,56.0652,0
run_94,1773415751.8462465,8,device-1,smart_lock,temperature,54.2196,0
run_94,1773415751.8462465,8,device-1,smart_lock,battery_level,75.8266,0
run_94,1773415751.8733892,8,device-2,smart_bulb,traffic_rate,84.5217,0
